Label,Brand,Name,Price,Rank,Ingredients,Combination,Dry,Normal,Oily,Sensitive
Face Mask,DR ROEBUCK’S,Tama Healing Mask,28,3.7,"Water, Kaolin, Quartz, Glycerin, Persea Gratissima (Avocado) Oil, Caprylic/Capric Triglyceride, Cetearyl Glucoside, Cetearyl Alcohol, Ceteareth-20, Cetearyl Olivate, Sorbitan Olivate, Dehydroacetic Acid, Benzyl Alcohol, Honey, Tocopheryl Acetate, Camelina Sativa Seed Oil, Caprylyl Glycol, Xanthan Gum, Butyrospermum Parkii (Shea) Butter, Santalum Acuminatum Fruit Extract, Citrus Glauca Fruit Extract, Acacia Victoriae Fruit Extract, Glycerin, Alcohol, Curcuma Longa Rhizome Extract, Cymbopogon flexuosus (Lemon Grass) Oil.",1,1,1,1,1
Treatment,GLAMGLOW,GRAVITYMUD™ Firming Treatment,59,4.0,"Water, Polyvinyl Alcohol, Alcohol Denat., Butylene Glycol, Glycerin, Ethylhexyl Hydroxystearate, Hamamelis Virginiana (Witch Hazel) Water, Montmorillonite, Pentylene Glycol, Illite, Polysorbate 20, Canadian Colloidal Clay, Caprylyl Glycol, Althaea Officinalis Leaf Extract, Tapioca Starch, Chondrus Crispus (Carrageenan), Colloidal Platinum, Dipotassium Glycyrrhizate, Alcohol, Ascophyllum Nodosum Powder, Polysorbate 80, Polymethylsilsesquioxane, Hydroxypropyl Methylcellulose, Citric Acid, Lecithin, Pullulan, Porphyridium Cruentum Extract, Soy Isoflavones, Sodium Hyaluronate, Xanthan Gum, Fragrance, Coumarin, Disodium Edta, Phenoxyethanol, Sorbic Acid, Potassium Sorbate, Bismuth Oxychloride (Ci 77163)",1,1,1,1,0
Treatment,PERRICONE MD,High Potency Classics: Hyaluronic Intensive Moisturizer,69,4.5,Visit the Perricone MD boutique,0,0,0,0,0
Moisturizer,PERRICONE MD,High Potency Classics: Face Finishing & Firming Moisturizer,69,4.3,"Water, Ethylhexyl Palmitate, Glycerin, Aleurites Moluccana (Kukui Nut) Seed Oil, Cetearyl Alcohol, Polyacrylamide, Polysorbate 60, Glyceryl Stearate, PEG-100 Stearate, Dimethyl MEA (DMAE), C13-14 Isoparaffin, Citric Acid, PEG/PPG-18/18 Dimethicone, Dimethicone, Caprylyl Glycol, Phenoxyethanol, Tetrahexyldecyl Ascorbate (Vitamin C Ester), L-Tyrosine, Fragrance, Laureth-7, Hexylene Glycol, Hydrolyzed Wheat Protein, Tocopheryl Acetate, Citronellol, Geraniol, Hydrolyzed Wheat Starch, Thioctic Acid (Alpha Lipoic Acid), Hydroxycitronellal, Butylphenyl Methylpropional, Benzyl Benzoate, Eugenol.",1,1,1,0,1
Moisturizer,CHARLOTTE TILBURY,Charlotte's Magic Cream,100,4.4,"Water, Homosalate , Glyceryl Stearate SE, Ethylhexyl Salicylate, Butylene Glycol, Glycerin, Butyl Methoxydibenzoylmethane, Octocrylene, Cetyl Alcohol, C12-15 Alkyl Benzoate, Cyclopentasiloxane, Dimethicone, Phenoxyethanol, Butyrospermum Parkii (Shea) Butter, Steareth-21, Avena Sativa (Oat) Kernel Extract, Carbomer, Dimethiconol, Potassium Cetyl Phosphate, Chlorphenesin, Caprylyl Glycol, Xanthan Gum, Hydrolyzed Viola Tricolor Extract, Allantoin, Aloe Barbadensis Leaf Juice, Disodium Edta, Tocopheryl Acetate, Camellia Oleifera Seed Oil, Rosa Canina Fruit Oil, Rosa Damascena Flower Water, Sodium Hydroxide, Helianthus Annuus (Sunflower) Seed Oil, Michelia Alba Leaf Oil, Sodium Lactate, Coco-Glucoside, PEG-8, Ethylhexylglycerin, Sodium Hyaluronate, Tocopherol, Palmitoyl Oligopeptide, Palmitoyl Tetrapeptide-7, Ascorbyl Palmitate, Plumeria Rubra Flower Extract, Ascorbic Acid, Citric Acid, Nicotiana Sylvestris Leaf Cell Culture, Linalool, Citronellol, Geraniol.",0,0,0,0,0
Cleanser,BIOSSANCE,Squalane + Glycolic Renewal Facial,68,4.8,"Water, Glycerin, Glycolic Acid, Squalane, Caprylic/Capric Triglyceride, Stearyl Alcohol, Arachidyl Alcohol, Clay Mineral Oxides, Behenyl Alcohol, Sodium Hydroxide, Lactic Acid, Pyrus Malus (Apple) Fruit Extract, Capryloyl Glycerin/Sebacic Acid Copolymer, Vaccinium Myrtillus Fruit Extract, Saccharum Officinarum (Sugarcane) Extract, Acer Saccharum (Sugar Maple) Extract, Kaolin, Sodium Hyaluronate, Xanthan Gum, Diheptyl Succinate, Citrus Aurantium Dulcis (Orange) Fruit Extract, Citrus Limon (Lemon) Fruit Extract, Citric Acid, Tartaric Acid, Glycyrrhiza Glabra (Licorice) Root Extract, Citrus Limon (Lemon) Peel Oil, Montmorillonite, Illite, Acacia Senegal Gum, Biosaccharide Gum-1, Arachidyl Glucoside, Polyacrylate Crosspolymer-6, Phenoxyethanol, Ethylhexylglycerin, Sodium Phytate, Limonene.",1,1,1,1,0
Cleanser,SEPHORA COLLECTION,Cleansing Wipes - Pomegranate - Energizing,7,5.0,No Info,0,0,0,0,0
Moisturizer,TARTE,Radiance Drops - Rainforest of the Sea™ Collection,32,3.7,"Neopentyl Glycol Diheptanoate, Isododecane, Jojoba Esters, Mica, Glyceryl Caprylate, Fragrance, Passiflora Edulis (Passion Fruit) Seed Oil, Jojoba Oil/Macadamia Seed Oil Esters, Limonene, Squalene, Tocopherol, Cocos Nucifera (Coconut) Oil, Phytosteryl Macadamiate, Phytosterols, Algae Extract, Gardenia Taitensis Flower, Titanium Dioxide (CI 77891), Iron Oxides (CI 77491), Carmine (CI 75470).",0,0,0,0,0
Moisturizer,JOSIE MARAN,Whipped Argan Oil Face Butter,40,4.1,"Water**, Aloe Barbadensis (Aloe Vera) Leaf Juice*, Argania Spinosa (Argan) Kernel Oil*, Glyceryl Stearate**, Glycerin**, Cetyl Alcohol**, Ethylhexyl Palmitate**, Dicapryl Carbonate**, Butyrospermum Parkii (Shea Butter)**, Hydroxyethyl Acrylate/Sodium Acryloyl Dimethyl Taurate Copolymer**, Caprylic/ Capric Triglyceride**, Xylitylglucoside**, Anhydroxylitol**, Sodium Stearoyl Glutamate**, Squalane**, Xylitol, Glyceryl Caprylate**, Stearic Acid**, Polys/orbate-60**, Glyceryl Undecylenate**,Cucumis Sativus (Cucumber) Fruit Extract**, Xanthan Gum**, Sodium Hyaluronate**, Lysolecithin**, Citrullus Lanatus (Watermelon) Extract**, Sclerotium Gum**, Phenoxyethanol, Tocopherol**, Sodium Phytate**, Potassium Sorbate**, Glycine Soja (Soybean) Oil**, Allantoin**, Ethylhexylglycerin**, Panthenol**, Pullulan**, Citric Acid**.",1,1,1,1,1
Cleanser,SUNDAY RILEY,Ceramic Slip Cleanser,35,4.3,"Water, Disodium Laureth Sulfosuccinate, Octyldoecanol, Polyacrylate-33, Propanediol, Polygyceryl-2 Caprate, Sodium Cocoyl Isethionate, Montmorillonoite, Kaolin, Olive Oil Polyglyceryl-6 esters, Rice Oil Glycereth-8 esters, Phospholipids, Sodium Lauroamphoacetate, Bisabolol, Pentylene Glycol, Sodium Chloride, Sodium Phytate, Caprylyl Glycol, Dehydeoacetic Acid, Benzoic Acid, Propylene Carbonate, Linalool, Farnesol",1,1,1,1,0
Moisturizer,SHISEIDO,Eudermine Revitalizing Essence,57,4.5,Visit the Shiseido boutique,0,0,0,0,0
Sun protect,SHISEIDO,Sports BB Broad Spectrum SPF 50+ WetForce,38,4.1,"Water, Dimethicone, Trimethylsiloxysilicate, Isododecane, Methyl Methacrylate Crosspolymer, Sd Alcohol 40-B, Xylitol, Isopropyl Myristate, Aluminum Hydroxide, Peg-9 Polydimethylsiloxyethyl Dimethicone, Aluminum Distearate, Isostearic Acid, Dextrin Palmitate, Bis-Butyldimethicone Polyglyceryl-3, Serine, Glycine, Sodium Pca, Aspartic Acid, Peg/Ppg-14/7 Dimethyl Ether, Saxifraga Sarmentosa Extract, Sophora Angustifolia Root Extract, Disteardimonium Hectorite, Trisodium Edta, Silica, Alanine, Polymethylsilsesquioxane, Talc, Alumina, Alcohol, Sodium Citrate, Polysilicone-2, Triethoxycaprylylsilane, Hydrogen Dimethicone, Butylene Glycol, Citric Acid, Tocopherol, Stearic Acid, Bht, Syzygium Jambos Leaf Extract, Methylparaben, Ethylparaben, Fragrance, Titanium Dioxide, Iron Oxides, Mica.",1,1,1,1,0
Moisturizer,FRESH,Crème Ancienne® Soft Cream,145,4.2,"-Meadowfoam Seed Oil: A unique fatty acid, which is easily absorbed by the skin to provide supreme nourishment. -Echinacea Extract: Helps to improve the skin’s resilience to environmental aggressors and promote a radiant glow. -Vitamin E: Offers antioxidant protection against wrinkle-causing free radicals. -Chamomile Wax: Helps to decrease dry spots, soften the skin, and create a light, moisture-preserving veil.",0,0,0,0,0
Moisturizer,SHISEIDO,Bio-Performance Advanced Super Restoring Cream,127,4.3,"Dimethicone, Cetyl Alcohol, Glyceryl Stearate Se, Peg-100 Stearate, Myristyl Myristate, Hydrogenated Polyisobutene, Erythritol, Microcrystalline Wax (Cera Microcristallina), Behenyl Alcohol, Dimethylacrylamide/Sodium Acryloyldimethyltaurate Crosspolymer, Stearyl Alcohol, Talc, Phenoxyethanol, Methylparaben, Silica, Alumina, Disodium Edta, Sorbitan Tristearatee, Thylparaben, Fragrance, Sodium Citrate, Titanium Dioxide (Ci 77891), Tocopheryl Acetate, Citric Acid, Sodium Metaphosphate, Inositol, Benzyl Benzoate, Alpha-Isomethyl Ionone, Saccharomyces Ferment Lysate Filtrate, Hexyl Cinnamal, Linalool, Limonene, Methylisothiazolinone, Sodium Metabisulfite, Citronellol, Geraniol, Butylphenyl Methylpropional, Sodium Acetylated Hyaluronate, Eugenol, Syzygium Jambos Leaf Extract, Iron Oxides (Ci 77491), Iron Oxides (Ci 77492), Tocopherol.",0,0,0,0,0
Eye cream,SHISEIDO,Ultimune Eye Power Infusing Eye Concentrate,67,3.8,"Water, Dimethicone, Glycerin, Dipropylene Glycol, Sd Alcohol 40-B (Alcohol Denat.), Sorbitol, Xylitol, Methyl Gluceth-10, Sodium Chloride, Peg-10 Dimethicone, Peg/Ppg-19/19 Dimethicone, Hydrogenated Polyisobutene, Phenoxyethanol, Cetyl Ethylhexanoate, Erythritol, Nylon-12, Cellulose Gum, Tocopheryl Acetate, Peg/Ppg-14/7 Dimethyl Ether, Peg/Ppg-17/4 Dimethyl Ether, Rosa Damascena Flower Water, Fragrance (Parfum), Butylene Glycol, Tocopherol, Trisodium Edta, Ectoin, Linalool, Sodium Metabisulfite, Geraniol, Ginkgo Biloba Leaf Extract (Ginkgo Biloba), Citronellol, Sodium Carboxymethyl Beta-Glucan, Thymus Serpillum Extract, Perilla Ocymoides Leaf Extract.",1,1,1,1,1
Face Mask,MURAD,Pore Extractor Pomegranate Mask,38,4.1,"Water, Sodium C14-16 Olefin Sulfonate, Bentonite, Butylene Glycol, Jojoba Esters, Glyceryl Stearate, PEG-100 Stearate, Cetearyl Alcohol, Titanium Dioxide (CI 77891), Polylactic Acid, Sodium Palmamphoacetate, Hydrolyzed Jojoba Esters, Kaolin, Methyl Gluceth-20, Lithium Magnesium Sodium Silicate, Polysorbate 20, Punica Granatum Extract, Schinus Molle Extract, Acacia Concinna Fruit Extract, Balanites Aegyptiaca Fruit Extract, Gypsophila Paniculata Root Extract, Urea, Yeast Amino Acids, Trehalose, Inositol, Taurine, Betaine, Xanthan Gum, Propanediol, Disodium Carboxyethyl Siliconate, Citric Acid, Cocamidopropyl Betaine, Caprylyl Glycol, Chlorphenesin, Phenoxyethanol, Fragrance, Benzyl Salicylate, Geraniol, Limonene, Linalool, Hexyl Cinnamal, Amyl Cinnamal, Red Lake 40 (CI 16035).",1,0,1,1,0
Moisturizer,GLAMGLOW,GLOWSTARTER™ Mega Illuminating Moisturizer,49,4.0,"Water, Dimethicone, Butylene Glycol, Cetyl Ricinoleate, Trisiloxane, Glyceryl Stearate Se, Glyceryl Stearate, Peg-100 Stearate, Simmondsia Chinensis (Jojoba) Seed Oil, Butyrospermum Parkii (Shea) Butter, Cetyl Esters, Cetyl Alcohol, Glycerin, Tocopheryl Acetate, Sodium Hyaluronate, Algae Extract, Camellia Sinensis (Green Tea) Leaf Extract, Cucumis Sativus (Cucumber) Fruit Extract, Pyrus Malus (Apple) Fruit Extract, Saccharomyces Lysate Extract, Scutellaria Baicalensis Root Extract, Caffeine, Cholesterol, Ceramide Ng, Isohexadecane, Synthetic Fluorphlogopite, Tin Oxide, Sucrose, Panthenol, Polysorbate 80, Xanthan Gum, Caprylyl Glycol, Hexylene Glycol, Citric Acid, Linoleic Acid, Acrylamide/Sodium Acryloyldimethyltaurate Copolymer, Magnesium Ascorbyl Phosphate, Fragrance, Citral, Linalool, Limonene, Disodium Edta, Sodium Citrate, Phenoxyethanol, [+/- Mica, Titanium Dioxide (Ci 77891), Iron Oxides (Ci 77491), Red 4 (Ci 14700), Yellow 5 (Ci 19140), Iron Oxides (Ci 77499), Iron Oxides (Ci 77492)]",1,1,1,1,0
Eye cream,ESTÉE LAUDER,Advanced Time Zone Age Reversing Line/Wrinkle Eye Creme,64,3.5,"Adv Timezone Age Rvr Lw Eye Crm Division: El (Estee Lauder)Ingredients: Water , Butyrospermum Parkii (Shea Butter) , Polyethylene , Cetyl Esters , Dicaprylyl Carbonate , Hydrogenated Polyisobutene , Cetearyl Alcohol , Isostearyl Neopentanoate , Sucrose , Propanediol , Butylene Glycol , Tamarindus Indica Seed Extract , Polygonum Cuspidatum Root Extract , Hydrolyzed Rice Extract , Vitis Vinifera (Grape) Seed Extract , Rosmarinus Officinalis (Rosemary) Extract , Selaginella Tamariscina (Spike Moss) Extract , Humulus Lupulus (Hops) Extract , Citrus Reticulata (Tangerine) Peel Extract , Punica Granatum (Pomegranate) Fruit Juice , Limonium Vulgare Flower/Leaf/Stem Extract , Yeast Extract/Faex/Extrait De Levure , Tocopheryl Acetate , Hordeum Vulgare (Barley) Extract/Extrait D'Orge , Lens Esculenta (Lentil) Fruit Extract , Hydrogenated Lecithin , Phytantriol , Cucumis Sativus (Cucumber) Fruit Extract , Trehalose , Methyl Glucose Sesquistearate , Acetyl Glucosamine , Cetearyl Glucoside , Citrullus Vulgaris (Watermelon) Fruit Extract , Cetyl Alcohol , Centaurium Erythraea (Centaury) Extract , Glycerin , Propylene Glycol Dicaprate , Caprylic/Capric Triglyceride , Sodium Pca , Helianthus Annuus (Sunflower) Seedcake , Caffeine , Aminomethyl Propanol , Sigesbeckia Orientalis (St. Paul'S Wort) Extract , Polybutene , Sodium Hyaluronate , Dimethicone , Pyrus Malus (Apple) Fruit Extract , Lauryl Pca , Hexylene Glycol , Whey Protein/Lactis Protein/Proteine Du Petit-Lait , Acetyl Hexapeptide-8 , Cholesterol , Acrylates/C10-30 Alkyl Acrylate Crosspolymer , Sodium Lactate , Peg-100 Stearate , Propylene Glycol Dicaprylate , Persea Gratissima (Avocado) Oil , Phospholipids , Salicornia Herbacea Extract , Cucumis Melo (Melon) Fruit Extract , Linoleic Acid , Phytosteryl Canola Glycerides , Decarboxy Carnosine Hcl , Oleic Acid , Palmitic Acid , Caprylyl Glycol , Carbomer , Stearic Acid , Nordihydroguaiaretic Acid , Phytosphingosine , Triolein , Cyclodextrin , Potassium Sulfate , Linolenic Acid , Ethylbisiminomethylguaiacol Manganese Chloride , Disodium Edta , Bht , Potassium Sorbate , Phenoxyethanol , Mica , Titanium Dioxide (Ci 77891)",0,0,0,0,0
Treatment,KATE SOMERVILLE,+Retinol Vita C Power Serum,98,3.9,"Water, Dimethicone, Propanediol, Polysilicone-11, Polysorbate 20, Isocetyl Stearate, Volcanic Soil, Glyceryl Stearate, Isohexadecane, PEG-100 Stearate, Fragrance, Retinol, Ascorbic Acid, Tocopheryl Acetate, Hyaluronic Acid, Physalis Angulata Extract, Sodium Hyaluronate, Tocopherol, Hexapeptide-2, Ethylhexylglycerin, Amylopectin, PEG-7 Trimethylolpropane Coconut Ether, Adenosine, Hydroxyethyl Acrylate/Sodium Acryloyldimethyl Taurate Copolymer, 1,2-Hexanediol, Butylene Glycol, Ammonium Polyacryloyldimethyl Taurate, Caprylic/Capric Triglyceride, Polyisobutene, Sorbitan Isostearate, Stearic Acid, Polysorbate 80, Dimethiconol, Caprylhydroxamic Acid, BHA, BHT, Disodium EDTA.",1,1,1,1,0
Moisturizer,GLOW RECIPE,Watermelon Glow Sleeping Mask,45,4.1,"Water, Sodium Hyaluronate, Glycerin, Caulerpa Lentillifera (Seaweed) Extract, Simethicone, Citrullus Lanatus (Watermelon) Fruit, Silica, Propanediol, Glycolic Acid, Lactic Acid, Cucurbita Pepo (Pumpkin) Fruit Extract, Punica Granatum (Pomegranate) Fruit Extract, Musa Sapientum (Banana) Fruit Extract , Paeonia Suffruticosa (Peony) Root Extract, Glycyrrhiza Glabra (Licorice) Root Extract, Brassica Oleracea Capitata (Cabbage) Leaf Extract, Ipomoea Batatas (Sweet Potato) Root Extract, Betaine, Beta Glucan, Hydroxyethylcellulose, Xanthan Gum, Alcohol, Fragrance.",1,1,1,1,1
Eye cream,KATE SOMERVILLE,Line Release Under Eye Repair Cream,125,3.9,"Water, Phenyl Trimethicone, Cyclopentasiloxane, Cyclotetrasiloxane, Dipeptide Diaminobutyroyl Benzylamide Diacetate, PPG-12/SMDI Copolymer, Glycerin, Theobroma Grandiflorum Seed Butter, Dimethicone, C12-15 Alkyl Benzoate, Dimethiconol, Sodium Polyacrylate, Sodium Stearoyl Glutamate, Phenoxyethanol, Butylene Glycol, Steareth-2, PEG/PPG-18/18 Dimethicone, Carbomer, Cetyl Esters, Ethylhexyl Cocoate, Palmitoyl Oligopeptide, Phospholipids, Sodium PCA, Palmitoyl Tetrapeptide-7, Polysorbate 20, Polyquaternium-51, Sodium Hyaluronate, Trehalose, Urea, Ceramide 2, Cucumis Sativus (Cucumber) Fruit Extract, Ethylhexylglycerin, PEG-10 Rapeseed Sterol, Tocopheryl Acetate, Tribehenin, Hydrolyzed Rice Bran Protein, Acetyl Hexapeptide-3, Ascorbyl Palmitate, Glycolipids, Lecithin, Retinyl Palmitate, Xanthan Gum, Arginine, Glycine, Lysine, Proline, Glycine Soja (Soybean) Oil, Oxido Reductases.",0,0,0,0,0
Cleanser,EVE LOM,3 Muslin Cloths,22,4.3,Visit the Eve Lom boutique,0,0,0,0,0
Face Mask,LANEIGE,Time Freeze Sleeping Mask,39,4.3,"Water, Propanediol, Avena Sativa (Oat) Kernel Extract, Glycerin, Cyclopentasiloxane, Dimethicone, Squalane, Cyclohexasiloxane, Ceratonia Siliqua (Carob) Fruit Extract, Hibiscus Abelmoschus Seed Extract, Tillandsia Usneoides Extract, Adenosine, Hydrogenated Lecithin, C12-16 Alcohols, Glyceryl Caprylate, Dextrin, Dimethicone, Vinyl Dimethicone Crosspolymer, Dipalmitoyl Hydroxyproline, Butylene Glycol, Cetearyl Glucoside, Cetearyl Alcohol, Ethylhexylglycerin, Xanthan Gum, Theobroma Cacao (Cocoa) Extract, Palmitic Acid, Polysorbate 20, PVP, PEG-240, HDI Copolymer Bis-Decyltetradeceth-20 Ether, Hydroxyethyl Acrylate, Sodium Acryloyldimethyl Taurate Copolymer, Disodium EDTA, Phenoxyethanol, Fragrance.",1,1,1,1,1
Treatment,MURAD,Pure Skin® Clarifying Dietary Supplement,50,4.1,"Vitamin A, Vitamin C, Vitamin E, Vitamin B1, Vitamin B2, Niacin, Vitamin B6, Biotin, Pantothenic Acid, Calcium, Magnesium, Zinc, Selenium, Chromium, L-Lysine HCI, L-Proline, Burdock (Arctium lapp) 4:1 Root Extract, Yellow Dock (Rumex crispus L.) 4:1 Root Extract, Horsetail (Equisetum arvense L.) 6:1 Shoot Extract, Grape (Vitis vinifera L.) Seed Extract Other Ingredients: dl-Alpha Tocopheryl Acetate, Microcrystalline Cellulose, Calcium Ascorbate, Magnesium Oxide, Caramel Color, Stearic Acid, Ascorbic Acid, Croscarmellose Sodium, Zinc Glycinate Chelate, Pyridoxine HCl, Niacin, Magnesium Stearate, Selenomethionine, Silicon Dioxide, d-Calcium Pantothenate, Biotin, Thiamine HCl, Riboflavin, Beta Carotene, Vitamin A Palmitate, Dicalcium Phosphate, Chromium Polynicotinate, Chromium Picolinate.",1,0,0,1,0
Eye cream,CLINIQUE,Pep-Start Eye Cream,26,3.7,"Water , Glycerin , Butylene Glycol , Butyrospermum Parkii (Shea Butter) , Squalane , Cetyl Esters , Dimethicone , Methyl Gluceth-20 , Polyethylene , Glycereth-26 , Polybutene , Sucrose , Magnolia Officinalis Bark Extract , Sigesbeckia Orientalis (St. Paul'S Wort) Extract , Algae Extract , Molasses Extract/Saccharum Officinarum/Extrait De Melasse , Sapindus Mukurossi Fruit Extract , Palmitoyl Tetrapeptide-7 , Whey Protein/Lactis Protein/Proteine Du Petit-Lait , Palmitoyl Hexapeptide-12 , Trifluoroacetyl Tripeptide-2 , Caffeine , Phytosphingosine , Acetyl Hexapeptide-8 , Palmitoyl Tripeptide-1 , Yeast Extract/Faex/Extrait De Levure , Glycine Soja (Soybean) Protein , Caesalpinia Spinosa Gum , Acrylates/C10-30 Alkyl Acrylate Crosspolymer , Glyceryl Polymethacrylate , Sucrose Stearate , Caprylyl Glycol , Peg-8 , Sodium Hyaluronate , Simethicone , Polysorbate 20 , Carbomer , Sodium Hydroxide , Dextran , Hexylene Glycol , Sodium Citrate , Phenoxyethanol , Mica , Titanium Dioxide (Ci 77891)",1,1,1,1,1
Face Mask,SAND & SKY,Australian Pink Clay Porefining Face Mask,49,4.7,"Kaolin (Australian Clay), Water, Bentonite,  Aloe Barbadensis (Aloe Vera) Leaf Juice, Terminalia Ferdinandiana (Kakadu Plum) Fruit Extract, Centipeda Cunninghamii Extract (Old Man’s Weed), Glycyrrhiza Glabra (Liquorice) Root Extract, Tocopheryl Acetate (Vitamin E), Undaria Pinnatifda (Kelp) Extract, Hamamelis Virginiana (Witch Hazel) Bark/Twig Extract, Punica Granatum (Pomegranate) Sterols, Garcinia Mangostana (Mangosteen) Fruit Extract, Rosmarinus Ofcinalis (Rosemary) Leaf Extract, Phenoxyethanol, Dehydroacetic Acid, Lactic Acid, CI 77491, Parfum*, Glycerin, Benzyl Alcohol, Limonene.  *Natural",1,1,1,1,0
Cleanser,FIRST AID BEAUTY,Skin Rescue Acne Clearing Charcoal Cleanser with Probiotics,24,3.9,"Water, Disodium Laureth Sulfosuccinate, Bentonite, Cocamidopropyl Betaine, Sodium Cocoyl Isethionate, Glycerin, Kaolin, Charcoal Powder, Chrysanthemum Parthenium Extract, Camellia Sinensis Leaf Extract, Glycyrrhiza Glabra Root Extract, Vanilla Planifolia Fruit Extract, Yogurt Extract, Mel (Honey, Miel), Caprylyl Glycol, Tocopheryl Acetate, Xanthan Gum, Sodium Chloride, Quartz, Leuconostoc/Radish Root Ferment Filtrate, Tetrasodium EDTA, EDTA, Phenoxyethanol.",1,1,1,1,1
Treatment,ALGENIST,GENIUS Liquid Collagen,115,4.0,"Collagen, Water, Propanediol, Isononyl Isononanoate, Butylene Glycol, Glycerin, Betaine, Pentylene Glycol, Dextrin Palmitate, Collagen Amino Acids, Parachlorella Beijerinckii Exopolysaccharides, Chlorella Protothecoides Oil, Helichrysum Stoechas Extract, Cylindrotheca Fusiformis Extract, Niacinamide, Tocopherol, Palmitoyl Tripeptide-1, Palmitoyl Tetrapeptide-7, Adenosine, Helianthus Annuus (Sunflower) Seed Oil, Leuconostoc/Radish Root Ferment Filtrate, Caprylic/Capric Triglyceride, Palmitic Acid, Disodium EDTA, Carbomer, Sodium Lactate, Amodimethicone, Homosalate, Polysorbate 20, Butyl Methoxydibenzoylmethane, 1,2-Hexanediol, Caprylyl Glycol, Octocrylene, Sodium Hydroxide, Phenoxyethanol, Fragrance (Parfum), Limonene, Beta-Carotene (CI 75130).",1,1,1,1,1
Cleanser,TOO FACED,Mascara Melt Off Cleansing Oil,17,4.2,"Neopentyl Glycol Dicaprylate/Dicaprate, Isohexadecane, Disteardimonium Hectorite, Propylene Carbonate, DI-PPG-3 Myristyl Ether Adipate, Squalane, Oryza Sativa (Rice) Extract/Oryza Sativa Extract, Hexyldecanol, Glycine Soja (Soybean) Oil/Glycine Soja Oil, Bisabolol, Cetylhydroxyproline Palmitamide, Stearic Acid, Brassica Campestris (Rapeseed) Sterols/Brassica Campestris Sterols, Camellia Sinensis Leaf Extract, Phenoxyethanol.",0,0,0,0,0
Treatment,DERMADOCTOR,Kakadu C ™ Serum,95,4.1,"Water, 3-O-Ethyl Ascorbic Acid, Ethoxydiglycol, Glycerin, PEG-40 Hydrogenated Castor Oil, Butylene Glycol, Citric Acid, Terminalia Ferdinandiana (Kakadu) Fruit Extract, Epigallocatechin Gallate, Tocopherol, Alcohol, Sodium Citrate, Phenoxyethanol, Triethanolamine, Ferulic Acid, Caprylyl Glycol, Ethylhexylglycerin, Disodium EDTA, Hexylene Glycol, Panthenol, Sodium Hyaluronate.",0,0,0,0,0
Sun protect,TATCHA,Silken Pore Perfecting Sunscreen Broad Spectrum SPF 35 PA+++,65,4.5,"Water, Isododecane, Cyclopentasiloxane, Propanediol, Hdi/Trimethylol Hexyllactone Crosspolymer, Glycerin, Dimethicone, Octyldodecyl Neopentanoate, Behenyl Alcohol, Dimethicone/Vinyl Dimethicone Crosspolymer, Rosa Multiflora Fruit Extract, Eriobotrya Japonica Leaf Extract, Stearyl Glycyrrhetinate, Glycyrrhiza Inflata Root Extract, Camellia Sinensis Leaf Extract, Pistacia Lentiscus (Mastic) Gum, Sericin, Algae Extract, Lecithin, Inositol, Polyhydroxystearic Acid, Sorbitan Tristearate, Sodium Dilauramidoglutamide Lysine, Silica, Potassium Sorbate, Beheneth-20, Sodium Acrylate/Acryloyldimethyltaurate/Dimethylacrylamide Crosspolymer, Polymethylsilsesquioxane, Methicone, Trimethylsiloxysilicate, Dimethiconol, Disodium Edta, Fragrance, Ethylhexylglycerin, Alcohol, Phenoxyethanol, Iron Oxides (Ci77491), Tin Oxide (Ci 77861), Mica (Ci 77019), Titanium Dioxide (Ci 77891).",1,1,1,1,1
Treatment,CLINIQUE,Repairwear Laser Focus,50,4.1,"Water , Dimethicone , Butylene Glycol , Methyl Trimethicone , Vinyl Dimethicone/Methicone Silsesquioxane Crosspolymer , Polysorbate 20 , Bis-Peg-18 Methyl Ether Dimethyl Silane , Glycerin , Silica , Polymethylsilsesquioxane , Lauryl Peg-9 Polydimethylsiloxyethyl Dimethicone , Methyl Gluceth-20 , Polysilicone-11 , Sigesbeckia Orientalis (St. Paul'S Wort) Extract , Salvia Sclarea (Clary) Extract , Acetyl Glucosamine , Plankton Extract , Whey Protein/Lactis Protein/Proteine Du Petit-Lait , Sea Whip Extract , Arabidopsis Thaliana Extract , Caffeine , Acetyl Hexapeptide-8 , Glycine Soja (Soybean) Protein , Sodium Hyaluronate , Micrococcus Lysate , Palmitoyl Oligopeptide , Ergothioneine , Aminopropyl Ascorbyl Phosphate , Caprylyl Glycol , Ethylhexylglycerin , Tocopheryl Acetate , Cholesterol , Glyceryl Polymethacrylate , Sodium Hydroxide , Lecithin , Carbomer , Peg-8 , Xanthan Gum , Citric Acid , Disodium Edta , Phenoxyethanol",0,0,0,0,0
Face Mask,SEPHORA COLLECTION,Face Mask - Aloe Vera - Replenishing,6,4.7,"Water, Butylene Glycol, Aloe Barbadensis Leaf Juice, Glycerin, Betaine, 1,2-Hexanediol, Hydroxyacetophenone, Saccharide Isomerate, Xanthan Gum, Parfum (Fragrance), Aloe Barbadensis Leaf Extract, Phalaenopsis Amabilis Extract, Phenoxyethanol, Citric Acid, Sodium Citrate, Potassium Sorbate, Sodium Benzoate.",1,1,1,1,1
